TA64;50;20;EST-M;5;Yes;No;2;3083;14;1
TA65;50;20;EST-M;5;Yes;No;1;3095;14;1
TA66;50;20;EST-M;5;Yes;No;2;3162;11;1
TA67;50;20;EST-M;5;Yes;No;2;3318;17;1
TA68;50;20;EST-M;5;Yes;No;3;5321;91;3
TA69;50;20;EST-M;5;Yes;No;2;3393;10;1
TA70;50;20;EST-M;5;Yes;No;4;3424;14;1
TA61;50;20;EST-M;6;Yes;No;3;3297;15;1
TA62;50;20;EST-M;6;Yes;No;2;3342;16;1
TA63;50;20;EST-M;6;Yes;No;0;3073;12;1
TA64;50;20;EST-M;6;Yes;No;1;3167;17;1
TA65;50;20;EST-M;6;Yes;No;0;3049;12;1
TA66;50;20;EST-M;6;Yes;No;1;3231;14;1
TA67;50;20;EST-M;6;Yes;No;1;3215;14;1
TA68;50;20;EST-M;6;Yes;No;1;3154;13;1
TA69;50;20;EST-M;6;Yes;No;2;3317;8;1
TA70;50;20;EST-M;6;Yes;No;2;3526;18;1
TA61;50;20;EST-M;7;Yes;No;0;3284;15;1
TA62;50;20;EST-M;7;Yes;No;1;3443;20;2
TA63;50;20;EST-M;7;Yes;No;0;3114;13;1
TA64;50;20;EST-M;7;Yes;No;0;3253;20;2
TA65;50;20;EST-M;7;Yes;No;0;3130;15;1
TA66;50;20;EST-M;7;Yes;No;3;3350;18;1
TA67;50;20;EST-M;7;Yes;No;1;3371;19;1
TA68;50;20;EST-M;7;Yes;No;1;3188;15;1
TA69;50;20;EST-M;7;Yes;No;1;3413;11;1
TA70;50;20;EST-M;7;Yes;No;1;3495;17;1
TA61;50;20;EST-M;8;Yes;No;0;3341;16;1
TA62;50;20;EST-M;8;Yes;No;0;3475;21;2
TA63;50;20;EST-M;8;Yes;No;0;3154;14;1
TA64;50;20;EST-M;8;Yes;No;1;3132;16;1
TA65;50;20;EST-M;8;Yes;No;0;3197;17;1
TA66;50;20;EST-M;8;Yes;No;0;3219;13;1
TA67;50;20;EST-M;8;Yes;No;1;3407;21;2
TA68;50;20;EST-M;8;Yes;No;1;3353;20;2
TA69;50;20;EST-M;8;Yes;No;1;3527;15;1
TA70;50;20;EST-M;8;Yes;No;1;3542;18;1
TA61;50;20;EST-M;9;Yes;No;0;3355;17;1
TA62;50;20;EST-M;9;Yes;No;0;3451;20;2
TA63;50;20;EST-M;9;Yes;No;0;3263;18;1
TA64;50;20;EST-M;9;Yes;No;1;3211;19;1
TA65;50;20;EST-M;9;Yes;No;0;3261;20;1
TA66;50;20;EST-M;9;Yes;No;0;3375;19;1
TA67;50;20;EST-M;9;Yes;No;0;3381;20;1
TA68;50;20;EST-M;9;Yes;No;0;3228;16;1
TA69;50;20;EST-M;9;Yes;No;1;3505;14;1
TA70;50;20;EST-M;9;Yes;No;0;3547;18;1
TA61;50;20;EST-M;10;Yes;No;0;3382;18;1
TA62;50;20;EST-M;10;Yes;No;0;3455;20;2
TA63;50;20;EST-M;10;Yes;No;0;3288;19;1
TA64;50;20;EST-M;10;Yes;No;1;3158;17;1
TA65;50;20;EST-M;10;Yes;No;0;3241;19;1
TA66;50;20;EST-M;10;Yes;No;0;3366;18;1
TA67;50;20;EST-M;10;Yes;No;0;3370;19;1
TA68;50;20;EST-M;10;Yes;No;0;3299;18;1
TA69;50;20;EST-M;10;Yes;No;0;3556;16;1
TA70;50;20;EST-M;10;Yes;No;0;3549;18;1
TA61;50;20;MTWR-M;2;Yes;No;2;3519;23;2
TA62;50;20;MTWR-M;2;Yes;No;2;3517;23;2
TA63;50;20;MTWR-M;2;Yes;No;2;3358;22;2
TA64;50;20;MTWR-M;2;Yes;No;2;3242;20;1
